"Year","Geography Group","Geography","Age Group","Service","Poverty Level","Totals - Clients Receiving Registered Services","Totals - Total Clients, by Age Group","Characteristics - Male","Characteristics - Female","Characteristics - Rural","Characteristics - Lives Alone","Ethnicity - Hispanic","Ethnicity - Not Hispanic","Race - White Alone, Not Hispanic","Race - White Alone, Hispanic","Race - Native American Alone","Race - Asian Alone","Race - Black/African American Alone","Race - Hawaiian Pacific Islander Alone","Race - Other Race","Race - Two or More Races"
"2015","States","Kentucky","Total - All Age Groups","Congregate Meals","In Poverty","5,721","5,715","1,859","3,860","3,991","3,417","40","5,679","4,985","47","11","10","534","5","9","110"
"2015","States","Kentucky","Age 60-74","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Kentucky","Age 75-84","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Kentucky","Age 85+","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Kentucky","Total - All Age Groups","Nutrition Counseling","In Poverty","91","91","31","60","85","52","0","91","89","0","0","0","0","0","0","2"
"2015","States","Kentucky","Age 60-74","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Kentucky","Age 75-84","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Kentucky","Age 85+","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Kentucky","Total - All Age Groups","Assisted Transportation","In Poverty","451","451","97","354","320","294","2","449","385","6","1","0","45","1","0","13"
"2015","States","Kentucky","Age 60-74","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Kentucky","Age 75-84","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Kentucky","Age 85+","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Louisiana","Total - All Age Groups","Total - All Services","Total - All Income Levels","39,860","39,668","13,164","26,403","15,731","18,057","618","33,864","19,878","688","166","56","12,731","65","119","463"
"2015","States","Louisiana","Age 60-74","Total - All Services","Total - All Income Levels","0","15,927","5,616","10,205","6,655","6,847","235","13,157","6,947","260","93","29","5,815","33","45","162"
"2015","States","Louisiana","Age 75-84","Total - All Services","Total - All Income Levels","0","13,498","4,346","9,085","5,483","6,093","224","11,732","7,189","251","36","16","4,071","21","49","168"
"2015","States","Louisiana","Age 85+","Total - All Services","Total - All Income Levels","0","9,688","2,909","6,722","3,357","4,987","147","8,489","5,463","166","34","8","2,638","10","24","120"
"2015","States","Louisiana","Total - All Age Groups","Congregate Meals","Total - All Income Levels","17,810","17,677","5,788","11,841","7,673","7,532","249","14,528","8,806","213","53","38","5,712","34","59","245"
"2015","States","Louisiana","Age 60-74","Congregate Meals","Total - All Income Levels","0","8,730","2,914","5,740","3,868","3,344","116","6,877","3,811","104","36","20","3,159","23","29","106"
"2015","States","Louisiana","Age 75-84","Congregate Meals","Total - All Income Levels","0","5,958","1,896","4,031","2,585","2,696","98","5,070","3,261","84","10","10","1,762","7","24","86"
"2015","States","Louisiana","Age 85+","Congregate Meals","Total - All Income Levels","0","2,726","854","1,847","1,090","1,409","32","2,352","1,608","23","5","6","689","3","5","41"
"2015","States","Louisiana","Total - All Age Groups","Nutrition Counseling","Total - All Income Levels","366","366","111","254","93","190","19","313","195","2","1","0","114","1","0","1"
"2015","States","Louisiana","Age 60-74","Nutrition Counseling","Total - All Income Levels","0","129","29","100","38","66","8","105","54","0","1","0","47","1","0","1"
"2015","States","Louisiana","Age 75-84","Nutrition Counseling","Total - All Income Levels","0","129","46","82","38","66","4","112","70","1","0","0","39","0","0","0"
"2015","States","Louisiana","Age 85+","Nutrition Counseling","Total - All Income Levels","0","102","35","67","15","57","5","92","68","1","0","0","25","0","0","0"
"2015","States","Louisiana","Total - All Age Groups","Assisted Transportation","Total - All Income Levels","121","120","25","95","45","60","4","114","67","4","0","0","41","1","0","1"
"2015","States","Louisiana","Age 60-74","Assisted Transportation","Total - All Income Levels","0","66","15","51","23","32","1","62","36","3","0","0","23","1","0","0"
"2015","States","Louisiana","Age 75-84","Assisted Transportation","Total - All Income Levels","0","38","8","29","16","20","1","37","18","0","0","0","16","0","0","1"
"2015","States","Louisiana","Age 85+","Assisted Transportation","Total - All Income Levels","0","16","2","14","6","8","2","14","13","1","0","0","1","0","0","0"
"2015","States","Louisiana","Total - All Age Groups","Total - All Services","In Poverty","15,125","15,110","4,575","10,488","7,036","8,588","306","14,144","6,450","334","73","16","6,520","23","33","219"
"2015","States","Louisiana","Age 60-74","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Louisiana","Age 75-84","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Louisiana","Age 85+","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Louisiana","Total - All Age Groups","Congregate Meals","In Poverty","5,445","5,437","1,616","3,802","3,058","3,254","102","5,098","2,343","59","22","8","2,370","9","10","90"
"2015","States","Louisiana","Age 60-74","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Louisiana","Age 75-84","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Louisiana","Age 85+","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Louisiana","Total - All Age Groups","Nutrition Counseling","In Poverty","103","103","21","82","27","72","14","84","38","1","1","0","53","1","0","0"
"2015","States","Louisiana","Age 60-74","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Louisiana","Age 75-84","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Louisiana","Age 85+","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Louisiana","Total - All Age Groups","Assisted Transportation","In Poverty","76","75","13","62","25","48","3","73","35","2","0","0","34","1","0","1"
"2015","States","Louisiana","Age 60-74","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Louisiana","Age 75-84","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Louisiana","Age 85+","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Total - All Age Groups","Total - All Services","Total - All Income Levels","17,476","17,387","7,404","9,974","11,672","9,492","71","14,253","14,346","55","66","45","57","14","35","425"
"2015","States","Maine","Age 60-74","Total - All Services","Total - All Income Levels","0","7,371","3,219","4,114","4,798","3,958","30","5,857","5,945","25","38","25","31","6","20","168"
"2015","States","Maine","Age 75-84","Total - All Services","Total - All Income Levels","0","5,630","2,385","3,223","3,662","3,015","23","4,529","4,612","19","19","10","16","4","9","139"
"2015","States","Maine","Age 85+","Total - All Services","Total - All Income Levels","0","3,427","1,370","2,047","2,292","2,011","9","2,891","2,876","6","9","9","5","3","4","91"
"2015","States","Maine","Total - All Age Groups","Congregate Meals","Total - All Income Levels","13,061","12,980","5,587","7,385","7,918","6,920","51","9,916","10,571","48","56","39","39","11","29","246"
"2015","States","Maine","Age 60-74","Congregate Meals","Total - All Income Levels","0","5,896","2,544","3,314","3,570","3,078","22","4,405","4,696","23","30","23","21","5","18","103"
"2015","States","Maine","Age 75-84","Congregate Meals","Total - All Income Levels","0","4,459","1,928","2,510","2,649","2,382","19","3,379","3,626","17","18","8","12","3","7","90"
"2015","States","Maine","Age 85+","Congregate Meals","Total - All Income Levels","0","2,191","918","1,269","1,222","1,274","3","1,682","1,808","4","8","8","4","2","4","47"
"2015","States","Maine","Total - All Age Groups","Nutrition Counseling","Total - All Income Levels","1,008","1,006","391","616","946","595","1","1,004","875","0","3","1","3","2","2","43"
"2015","States","Maine","Age 60-74","Nutrition Counseling","Total - All Income Levels","0","369","160","209","350","218","1","367","320","0","2","0","1","0","1","16"
"2015","States","Maine","Age 75-84","Nutrition Counseling","Total - All Income Levels","0","272","98","174","254","160","0","272","233","0","0","0","2","2","1","12"
"2015","States","Maine","Age 85+","Nutrition Counseling","Total - All Income Levels","0","274","92","182","252","166","0","273","239","0","1","0","0","0","0","8"
"2015","States","Maine","Total - All Age Groups","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Age 60-74","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Age 75-84","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Age 85+","Assisted Transportation","Total - All Income Levels","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Total - All Age Groups","Total - All Services","In Poverty","9,691","9,667","4,644","5,023","5,420","7,115","40","8,383","8,352","37","50","29","38","8","22","301"
"2015","States","Maine","Age 60-74","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Age 75-84","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Age 85+","Total - All Services","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Total - All Age Groups","Congregate Meals","In Poverty","7,084","7,063","3,598","3,463","3,137","5,445","30","5,695","6,031","31","40","26","28","6","19","151"
"2015","States","Maine","Age 60-74","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Age 75-84","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Age 85+","Congregate Meals","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Total - All Age Groups","Nutrition Counseling","In Poverty","569","568","225","344","538","368","1","568","497","0","3","1","1","0","0","35"
"2015","States","Maine","Age 60-74","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Age 75-84","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Age 85+","Nutrition Counseling","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Total - All Age Groups","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Age 60-74","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Age 75-84","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maine","Age 85+","Assisted Transportation","In Poverty","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2015","States","Maryland","Total - All Age Groups","Total - All Services","Total - All Income Levels","37,944","37,266","10,719","27,161","10,100","7,879","731","33,900","16,574","572","149","3,634","13,165","202","222","139"
"2015","States","Maryland","Age 60-74","Total - All Services","Total - All Income Levels","0","17,213","4,769","11,792","4,112","2,923","292","14,781","6,416","217","76","1,842","6,249","113","93","70"
"2015","States","Maryland","Age 75-84","Total - All Services","Total - All Income Levels","0","11,939","3,499","8,131","3,467","2,692","272","10,457","5,361","226","38","1,264","3,621","61","69","31"
"2015","States","Maryland","Age 85+","Total - All Services","Total - All Income Levels","0","6,864","1,831","4,953","2,050","2,022","133","6,185","3,836","112","17","402","1,822","22","30","15"
"2015","States","Maryland","Total - All Age Groups","Congregate Meals","Total - All Income Levels","30,123","29,565","8,129","21,948","7,490","4,712","465","27,147","12,737","344","122","3,129","10,726","197","174","119"
"2015","States","Maryland","Age 60-74","Congregate Meals","Total - All Income Levels","0","14,663","3,811","10,087","3,299","1,885","199","13,206","5,246","140","63","1,658","5,359","110","70","61"
"2015","States","Maryland","Age 75-84","Congregate Meals","Total - All Income Levels","0","9,350","2,654","6,342","2,610","1,599","168","8,511","4,156","130","33","1,065","2,752","59","51","28"
"2015","States","Maryland","Age 85+","Congregate Meals","Total - All Income Levels","0","4,520","1,074","3,222","1,211","1,046","77","4,194","2,462","65","8","313","1,172","22","25","8"
"2015","States","Maryland","Total - All Age Groups","Nutrition Counseling","Total - All Income Levels","285","282","70","213","19","34","4","264","89","1","0","15","157","0","6","1"
"2015","States","Maryland","Age 60-74","Nutrition Counseling","Total - All Income Levels","0","133","37","95","15","19","3","122","46","1","0","8","67","0","4","1"
"2015","States","Maryland","Age 75-84","Nutrition Counseling","Total - All Income Levels","0","88","30","58","1","5","0","83","37","0","0","7","40","0","0","0"
